ID,Group,Sex,Session,Trial,Change,FoodSide,CorrectIncorrect,Delay,VisualBlock,RepeatTot,ITI,ReacTime,Side,Front,Locomotion,Pace,Anxiety,Vocalization,Threat,Fear,Affiliative,Locomotion_ITI,Pace_ITI,Anxiety_ITI,Vocalization_ITI,Threat_ITI,Fear_ITI,Affiliative_ITI
zp18,mother,female,1,18,1,R,1,5,1,0,12,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp18,mother,female,1,19,0,R,1,6,1,0,13,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp18,mother,female,1,20,0,R,1,6,1,0,9,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp18,mother,female,1,21,1,L,1,6,1,0,10,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp18,mother,female,1,22,0,L,1,6,1,0,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp18,mother,female,1,23,0,L,1,6,1,0,53,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp18,mother,female,1,24,1,R,1,6,1,0,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp18,mother,female,1,25,0,R,0,7,1,0,102,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp18,mother,female,2,1,0,L,0,3,1,0,,0,1,1,0,0,0,0,0,0,0,,,,,,,
zp18,mother,female,2,2,0,L,0,3,1,0,10,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
zp18,mother,female,2,3,1,R,0,3,1,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp18,mother,female,2,4,0,R,0,3,1,0,7,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp18,mother,female,2,5,0,R,0,3,1,0,18,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp18,mother,female,2,6,1,L,0,3,1,0,11,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp18,mother,female,2,7,0,L,0,4,1,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp18,mother,female,2,8,0,L,0,4,1,0,7,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp18,mother,female,2,9,1,R,0,4,1,0,10,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp18,mother,female,2,10,0,R,0,4,1,0,8,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp18,mother,female,2,11,0,R,0,4,1,0,9,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp18,mother,female,2,12,1,L,1,4,1,0,9,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp18,mother,female,2,13,0,L,1,4,1,0,27,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp18,mother,female,2,14,0,L,0,4,1,0,57,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp18,mother,female,2,15,0,L,0,4,1,0,25,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp18,mother,female,2,16,1,R,0,4,1,0,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp18,mother,female,2,17,0,R,1,4,1,0,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp18,mother,female,2,18,0,R,1,4,1,0,31,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp18,mother,female,2,19,0,R,0,2,1,0,57,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp18,mother,female,2,20,0,R,0,2,1,0,18,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp18,mother,female,2,21,1,L,0,2,1,0,9,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp18,mother,female,2,22,0,L,0,2,1,0,41,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp18,mother,female,2,23,0,L,0,2,1,0,6,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp18,mother,female,2,24,1,R,0,2,1,0,10,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp18,mother,female,2,25,0,R,0,3,1,2,119,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp19,nursery,female,1,1,0,L,0,3,1,0,,1,3,0,0,0,0,1,0,1,0,,,,,,,
zp19,nursery,female,1,2,0,L,1,3,1,0,12,2,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
zp19,nursery,female,1,3,0,L,1,3,1,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp19,nursery,female,1,4,1,R,0,3,1,0,12,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
zp19,nursery,female,1,5,0,R,1,3,1,0,22,2,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
zp19,nursery,female,1,6,0,R,1,3,1,0,9,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp19,nursery,female,1,7,1,L,0,3,1,0,7,4,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
zp19,nursery,female,1,8,0,L,1,3,1,0,13,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp19,nursery,female,1,9,0,L,1,3,1,0,8,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
zp19,nursery,female,1,10,1,R,0,3,1,0,10,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
zp19,nursery,female,1,11,0,R,0,3,1,1,45,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp19,nursery,female,1,12,0,R,0,3,1,2,43,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
zp19,nursery,female,1,13,0,R,1,1,1,0,11,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
zp19,nursery,female,1,14,0,R,1,1,1,0,12,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
zp19,nursery,female,1,15,1,L,0,1,1,0,12,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp19,nursery,female,1,16,0,L,1,1,1,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp19,nursery,female,1,17,0,L,1,1,1,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp19,nursery,female,1,18,1,R,1,1,1,0,8,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp19,nursery,female,1,19,0,R,1,1,1,0,8,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp19,nursery,female,1,20,0,R,1,1,1,0,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp19,nursery,female,1,21,1,L,0,1,1,0,10,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp19,nursery,female,1,22,0,L,0,1,1,0,7,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp19,nursery,female,1,23,0,L,0,1,1,0,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp19,nursery,female,1,24,0,L,1,1,1,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp19,nursery,female,1,25,0,L,0,1,1,0,8,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp19,nursery,female,2,1,0,R,1,3,1,0,,1,3,0,0,0,0,0,0,0,0,,,,,,,
zp19,nursery,female,2,2,0,R,1,3,1,0,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
zp19,nursery,female,2,3,1,L,0,3,1,0,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp19,nursery,female,2,4,0,L,0,3,1,0,6,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
zp19,nursery,female,2,5,0,L,0,3,1,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp19,nursery,female,2,6,0,L,0,1,1,0,7,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp19,nursery,female,2,7,0,L,1,1,1,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp19,nursery,female,2,8,0,L,0,1,1,0,17,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp19,nursery,female,2,9,0,L,1,1,1,0,5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp19,nursery,female,2,10,0,L,0,1,1,0,10,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp19,nursery,female,2,11,0,L,0,1,1,0,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp19,nursery,female,2,12,0,L,1,1,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp19,nursery,female,2,13,0,L,1,1,1,0,8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp19,nursery,female,2,14,1,R,1,1,1,0,15,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp19,nursery,female,2,15,0,R,1,1,1,0,7,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp19,nursery,female,2,16,0,R,1,1,1,0,7,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp19,nursery,female,2,17,1,L,1,1,1,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp19,nursery,female,2,18,0,L,1,2,1,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp19,nursery,female,2,19,0,L,0,2,1,0,8,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp19,nursery,female,2,20,0,L,0,2,1,0,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp19,nursery,female,2,21,0,L,1,1,1,0,14,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp19,nursery,female,2,22,0,L,1,1,1,0,9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp19,nursery,female,2,23,1,R,1,1,1,0,8,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp19,nursery,female,2,24,0,L,1,1,1,0,9,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp19,nursery,female,2,25,0,L,1,1,1,0,10,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,1,1,0,L,1,3,1,0,,0,1,1,0,0,0,0,0,0,0,,,,,,,
zp20,mother,female,1,2,0,L,1,3,1,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,1,3,1,R,0,3,1,0,20,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp20,mother,female,1,4,0,R,1,3,1,0,9,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
zp20,mother,female,1,5,0,R,1,3,1,0,9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,1,6,0,L,1,3,1,0,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,1,7,0,L,1,4,1,0,8,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp20,mother,female,1,8,0,L,1,4,1,0,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,1,9,1,R,1,4,1,0,14,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,1,10,0,R,0,4,1,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,1,11,0,R,1,4,1,0,13,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,1,12,0,R,1,4,1,0,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,1,13,1,L,1,4,1,0,13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,1,14,0,L,1,4,1,0,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,1,15,0,L,1,4,1,0,41,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,1,16,1,R,1,4,1,0,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,1,17,0,R,1,5,1,0,12,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,1,18,0,R,1,5,1,0,11,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,1,19,1,L,1,5,1,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,1,20,0,L,1,5,1,0,15,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,1,21,0,L,1,5,1,0,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,1,22,1,R,1,5,1,0,19,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,1,23,0,R,1,6,1,0,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,1,24,0,R,1,6,1,0,14,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,1,25,1,L,1,6,1,0,19,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,2,1,0,L,1,3,1,0,,0,1,1,0,0,0,0,0,0,0,,,,,,,
zp20,mother,female,2,2,0,L,1,3,1,0,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,2,3,1,R,1,3,1,0,23,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,2,4,0,R,0,3,1,0,7,10,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp20,mother,female,2,5,0,R,1,3,1,0,8,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,2,6,0,R,1,3,1,0,7,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,2,7,1,L,0,3,1,0,12,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,2,8,0,L,1,3,1,0,38,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp20,mother,female,2,9,0,L,1,3,1,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,2,10,1,R,1,3,1,0,9,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,2,11,0,R,1,3,1,0,17,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
zp20,mother,female,2,12,0,R,0,3,1,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,2,13,0,R,1,3,1,0,28,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,2,14,0,R,1,3,1,0,12,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,2,15,1,L,0,3,1,0,19,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,2,16,0,L,1,3,1,0,34,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,2,17,0,L,1,3,1,0,8,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp20,mother,female,2,18,1,R,1,3,1,0,9,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,2,19,0,R,1,3,1,0,19,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp20,mother,female,2,20,0,R,1,3,1,0,8,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,2,21,1,L,1,3,1,0,16,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,2,22,0,L,0,4,1,0,11,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,2,23,0,L,1,4,1,0,8,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp20,mother,female,2,24,0,L,1,4,1,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp20,mother,female,2,25,1,R,1,4,1,0,22,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp14,mother,male,1,1,0,L,1,3,1,0,,0,1,1,0,0,0,0,0,0,0,,,,,,,
zp14,mother,male,1,2,0,L,1,3,1,0,6,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
zp14,mother,male,1,3,1,R,1,3,1,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp14,mother,male,1,4,0,R,1,3,1,0,8,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp14,mother,male,1,5,0,R,0,3,1,0,9,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp14,mother,male,1,6,0,R,0,3,1,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp14,mother,male,1,7,0,R,1,3,1,0,19,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp14,mother,male,1,8,0,R,1,1,1,0,9,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp14,mother,male,1,9,1,L,1,1,1,0,7,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp14,mother,male,1,10,0,L,1,1,1,0,9,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp14,mother,male,1,11,0,L,1,1,1,0,9,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp14,mother,male,1,12,1,R,1,1,1,0,13,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp14,mother,male,1,13,0,R,1,2,1,1,30,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp14,mother,male,1,14,0,R,0,2,1,0,21,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
zp14,mother,male,1,15,0,R,1,2,1,0,13,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
zp14,mother,male,1,16,0,R,1,2,1,0,10,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
zp14,mother,male,1,17,1,L,1,2,1,0,9,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
zp14,mother,male,1,18,0,L,1,2,1,0,8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp14,mother,male,1,19,0,L,1,2,1,0,11,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
zp14,mother,male,1,20,1,R,0,2,1,0,9,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp14,mother,male,1,21,0,R,1,2,1,0,6,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp14,mother,male,1,22,0,R,1,2,1,0,12,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp14,mother,male,1,23,1,L,1,2,1,0,9,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp14,mother,male,1,24,0,L,1,2,1,0,9,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp14,mother,male,1,25,0,L,1,3,1,0,43,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp14,mother,male,2,1,0,R,1,3,1,0,,0,3,1,0,0,0,0,0,0,0,,,,,,,
zp14,mother,male,2,2,0,R,1,3,1,0,8,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp14,mother,male,2,3,1,L,0,3,1,0,9,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp14,mother,male,2,4,0,L,1,3,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp14,mother,male,2,5,0,L,1,3,1,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp14,mother,male,2,6,1,R,0,3,1,0,9,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp14,mother,male,2,7,0,R,1,4,1,0,5,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp14,mother,male,2,8,0,R,1,4,1,0,14,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp14,mother,male,2,9,1,L,1,4,1,0,10,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp14,mother,male,2,10,0,L,1,4,1,0,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp14,mother,male,2,11,0,L,1,4,1,0,12,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp14,mother,male,2,12,1,R,1,4,1,0,16,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp14,mother,male,2,13,0,R,1,5,1,0,10,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp14,mother,male,2,14,0,R,1,5,1,0,8,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp14,mother,male,2,15,1,L,1,5,1,0,13,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp14,mother,male,2,16,0,L,1,5,1,0,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp14,mother,male,2,17,0,L,1,5,1,0,10,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp14,mother,male,2,18,1,R,1,5,1,0,13,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp14,mother,male,2,19,0,R,1,6,1,0,16,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
zp14,mother,male,2,20,0,R,1,6,1,0,8,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp14,mother,male,2,21,1,L,1,6,1,0,7,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp14,mother,male,2,22,0,L,1,6,1,0,9,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp14,mother,male,2,23,0,L,1,6,1,0,11,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp14,mother,male,2,24,1,R,1,7,1,0,9,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp14,mother,male,2,25,0,R,1,7,1,0,16,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp15,nursery,male,1,1,0,R,1,3,1,0,,2,2,1,0,0,0,0,0,0,0,,,,,,,
zp15,nursery,male,1,2,0,R,1,4,1,0,12,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp15,nursery,male,1,3,1,L,1,4,1,0,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp15,nursery,male,1,4,0,L,1,3,1,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp15,nursery,male,1,5,0,L,1,4,1,0,10,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp15,nursery,male,1,6,1,R,0,4,1,0,12,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp15,nursery,male,1,7,0,R,0,4,1,0,8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp15,nursery,male,1,8,0,R,1,5,1,0,16,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp15,nursery,male,1,9,0,R,0,4,1,0,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp15,nursery,male,1,10,0,R,1,4,1,1,8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp15,nursery,male,1,11,0,R,1,4,1,0,9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp15,nursery,male,1,12,1,L,1,4,1,0,10,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp15,nursery,male,1,13,0,L,1,4,1,0,11,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
zp15,nursery,male,1,14,0,L,1,4,1,0,9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp15,nursery,male,1,15,1,R,0,4,1,0,13,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp15,nursery,male,1,16,0,R,0,5,1,1,11,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp15,nursery,male,1,17,0,R,1,4,1,0,11,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp15,nursery,male,1,18,0,R,1,4,1,0,14,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp15,nursery,male,1,19,1,L,1,4,1,0,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp15,nursery,male,1,20,0,L,1,4,1,0,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp15,nursery,male,1,21,0,L,1,4,1,0,11,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp15,nursery,male,1,22,1,R,1,4,1,0,15,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp15,nursery,male,1,23,0,R,1,5,1,0,15,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp15,nursery,male,1,24,0,R,0,5,1,0,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp15,nursery,male,1,25,0,R,1,5,1,0,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp15,nursery,male,2,1,0,L,1,3,1,0,,0,1,1,0,0,0,0,0,0,0,,,,,,,
zp15,nursery,male,2,2,0,L,1,3,1,0,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp15,nursery,male,2,3,1,R,1,3,1,0,9,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp15,nursery,male,2,4,0,R,0,3,1,0,12,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp15,nursery,male,2,5,0,R,0,4,1,0,9,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
zp15,nursery,male,2,6,0,R,0,1,1,0,20,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp15,nursery,male,2,7,0,R,1,1,1,0,18,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp15,nursery,male,2,8,0,R,0,1,1,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp15,nursery,male,2,9,0,R,1,1,1,0,4,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp15,nursery,male,2,10,0,R,0,1,1,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp15,nursery,male,2,11,0,R,0,1,1,0,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp15,nursery,male,2,12,0,R,0,1,1,0,7,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp15,nursery,male,2,13,0,R,1,1,1,0,20,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp15,nursery,male,2,14,0,R,1,1,1,0,15,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp15,nursery,male,2,15,1,L,1,1,1,0,10,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp15,nursery,male,2,16,0,L,1,1,1,0,29,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp15,nursery,male,2,17,0,L,1,1,1,0,8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp15,nursery,male,2,18,1,R,1,1,1,0,12,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
